id|rank
0100C0101A1D0000|15853
0100C010181FE800|15854
0100C01015FA0800|15855
0100C01015FA0000|15856
0100C01013302800|15857
0100C01012654800|15858
0100C01012654000|15859
0100C0100C7EA000|15860
0100C01007077005|15861
0100C01007077004|15862
0100C01007077003|15863
0100C01007077002|15864
0100C01007077001|15865
0100C0001D596000|15866
0100C0001AA62000|15867
0100C000132C2000|15868
0100C0000CEEA800|15869
0100C0000CEEA000|15870
0100C00005E38800|15871
0100BFF0193D4800|15872
0100BFF0193D4000|15873
0100BFF018093001|15874
0100BFF018092800|15875
0100BFF018092000|15876
0100BFF012AA8800|15877
0100BFF00F7F8800|15878
0100BFF00D5AE000|15879
0100BFE01852C800|15880
0100BFE01852C000|15881
0100BFE014476800|15882
0100BFE014476000|15883
0100BFE00E9CB003|15884
0100BFE00E9CB002|15885
0100BFE00E9CB001|15886
0100BFE00E9CA800|15887
0100BFE00865E800|15888
0100BFE00865E000|15889
0100BFD020C60800|15890
0100BFD020C60000|15891
0100BFD019242000|15892
0100BFD015F88000|15893
0100BFD00F028000|15894
0100BFC020998000|15895
0100BFC0118F4000|15896
0100BFC00F18A000|15897
0100BFC002B4E800|15898
0100BFB01F8DC000|15899
0100BFB01C85A000|15900
0100BFB018D92000|15901
0100BFB018134800|15902
0100BFB00D6E4800|15903
0100BFB00D6E4000|15904
0100BFB00D1F4800|15905
0100BFB00D1F4000|15906
0100BFA01D4AC000|15907
0100BFA01CA36000|15908
0100BFA0180EE800|15909
0100BFA0180EE000|15910
0100BFA01787D001|15911
0100BFA01787C800|15912
0100BFA013E5C000|15913
0100BFA010278800|15914
0100BFA010278000|15915
0100BF901DE96000|15916
0100BF901D5EE000|15917
0100BF901AA5A000|15918
0100BF901A4E8000|15919
0100BF9016C28000|15920
0100BF9015D2B001|15921
0100BF9015D2A800|15922
0100BF9015D2A000|15923
0100BF9012AC6800|15924
0100BF9012AC6000|15925
0100BF9011CBE800|15926
0100BF9011CBE000|15927
0100BF9011B52800|15928
0100BF8019FEC000|15929
0100BF80187FA800|15930
0100BF80187FA000|15931
0100BF8012A30800|15932
0100BF8012A30000|15933
0100BF80129F8000|15934
0100BF800DFAD004|15935
0100BF800DFAD003|15936
0100BF800DFAD002|15937
0100BF800DFAD001|15938
0100BF800DFAC800|15939
0100BF800DFAC000|15940
0100BF800BA44800|15941
0100BF800BA44000|15942
0100BF8006EC6000|15943
0100BF701C27C800|15944
0100BF701C27C000|15945
0100BF70140EE800|15946
0100BF70140EE000|15947
0100BF701407A800|15948
0100BF701407A000|15949
0100BF7013AE2800|15950
0100BF7013AE2000|15951
0100BF7006BCA800|15952
0100BF6016E60000|15953
0100BF600BF2700E|15954
0100BF600BF2700D|15955
0100BF600BF2700C|15956
0100BF600BF2700B|15957
0100BF600BF2700A|15958
0100BF600BF27009|15959
0100BF600BF27008|15960
0100BF600BF27007|15961
0100BF600BF27006|15962
0100BF600BF27005|15963
0100BF600BF27004|15964
0100BF600BF27003|15965
0100BF600BF27002|15966
0100BF600BF27001|15967
0100BF600BF26800|15968
0100BF5020A48800|15969
0100BF5020A48000|15970
0100BF501E5A0000|15971
0100BF50147C2800|15972
0100BF50147C2000|15973
0100BF5013890800|15974
0100BF50131E6800|15975
0100BF50131E6000|15976
0100BF500FBB4000|15977
0100BF5006A7C800|15978
0100BF500207D005|15979
0100BF500207D004|15980
0100BF500207D003|15981
0100BF500207D002|15982
0100BF500207D001|15983
0100BF500207C800|15984
0100BF401E1A4000|15985
0100BF401D1EE000|15986
0100BF401AF9C800|15987
0100BF401AF9C000|15988
0100BF40199F0800|15989
0100BF401539D002|15990
0100BF401539D001|15991
0100BF401539C800|15992
0100BF4013D71001|15993
0100BF4013D70800|15994
0100BF4013D70000|15995
0100BF400DD1A000|15996
0100BF400AF38000|15997
0100BF301E9B2800|15998
0100BF301E9B2000|15999
0100BF301DC1E000|16000
0100BF301AD60800|16001
0100BF301AD60000|16002
0100BF3014B2A000|16003
0100BF2019B993EA|16004
0100BF2019B993E9|16005
0100BF2019B993E8|16006
0100BF2019B98800|16007
0100BF2019B98000|16008
0100BF20170E6000|16009
0100BF200CD74800|16010
0100BF200CD74000|16011
0100BF101BB14000|16012
0100BF1016A66000|16013
0100BF10168C8000|16014
0100BF1003B9A800|16015
0100BF1003B9A000|16016
0100BF001FAA2000|16017
0100BF00112C0800|16018
0100BF001091E800|16019
0100BF001091E000|16020
0100BF000CB3C800|16021
0100BF000CB3C000|16022
0100BEF01E97E000|16023
0100BEF016476000|16024
0100BEF015C34800|16025
0100BEF015C34000|16026
0100BEF013050800|16027
0100BEF013050000|16028
0100BEF00DF52000|16029
0100BEE020BF6800|16030
0100BEE020BF6000|16031
0100BEE01948E800|16032
0100BEE01948E000|16033
0100BEE017FC13E9|16034
0100BEE017FC1068|16035
0100BEE017FC1067|16036
0100BEE017FC1066|16037
0100BEE017FC1065|16038
0100BEE017FC1009|16039
0100BEE017FC1005|16040
0100BEE017FC1004|16041
0100BEE017FC1003|16042
0100BEE017FC1002|16043
0100BEE017FC1001|16044
0100BEE017FC0800|16045
0100BEE017FC0000|16046
0100BEE0156D8800|16047
0100BEE0156D8000|16048
0100BEE011402000|16049
0100BEE01015E800|16050
0100BEE01015E000|16051
0100BED01E760000|16052
0100BED019329003|16053
0100BED019329002|16054
0100BED019329001|16055
0100BED019328000|16056
0100BED00E514000|16057
0100BED00E350800|16058
0100BEC01FEF0000|16059
0100BEC01DBBC000|16060
0100BEC01B390000|16061
0100BEC013A22800|16062
0100BEC013A22000|16063
0100BEC00C7A2000|16064
0100BEB01C3BF004|16065
0100BEB01C3BF003|16066
0100BEB01C3BF002|16067
0100BEB01C3BF001|16068
0100BEB01C3BE800|16069
0100BEB01C3BE000|16070
0100BEB01826A000|16071
0100BEB015605004|16072
0100BEB015605003|16073
0100BEB015605002|16074
0100BEB015605001|16075
0100BEB015604800|16076
0100BEB014D94800|16077
0100BEB01327A800|16078
0100BEB010F2A000|16079
0100BEB00AAF8800|16080
0100BEA020992800|16081
0100BEA020992000|16082
0100BEA01FD16800|16083
0100BEA01FD16000|16084
0100BEA015472800|16085
0100BEA015472000|16086
0100BEA00E63A800|16087
0100BEA00E63A000|16088
0100BEA00B9A4800|16089
0100BEA00B9A4000|16090
0100BEA0096CE800|16091
0100BEA0096CE000|16092
0100BE9020413002|16093
0100BE9020413001|16094
0100BE9020412800|16095
0100BE9020412000|16096
0100BE901801C800|16097
0100BE9014420800|16098
0100BE9014420000|16099
0100BE90128F2000|16100
0100BE900EB8B00C|16101
0100BE900EB8B00B|16102
0100BE900EB8B00A|16103
0100BE900EB8B009|16104
0100BE900EB8B008|16105
0100BE900EB8B007|16106
0100BE900EB8B006|16107
0100BE900EB8B005|16108
0100BE900EB8B004|16109
0100BE900EB8B003|16110
0100BE900EB8B002|16111
0100BE900EB8B001|16112
0100BE900EB8A800|16113
0100BE900EB8A000|16114
0100BE900C590000|16115
0100BE9007E7E800|16116
0100BE801B762800|16117
0100BE801B762000|16118
0100BE8019834800|16119
0100BE8019834000|16120
0100BE801360E800|16121
0100BE801360E000|16122
0100BE800E6D8800|16123
0100BE80097FA800|16124
0100BE80097FA000|16125
0100BE701F4EC000|16126
0100BE701D446800|16127
0100BE701D446000|16128
0100BE70198C2800|16129
0100BE70198C2000|16130
0100BE70172A8000|16131
0100BE7016BA6800|16132
0100BE7016BA6000|16133
0100BE7016AEE000|16134
0100BE70163C8800|16135
0100BE70163C8000|16136
0100BE7013E06800|16137
0100BE7010610800|16138
0100BE7010610000|16139
0100BE700EDA500A|16140
0100BE700EDA5009|16141
0100BE700EDA5008|16142
0100BE700EDA5007|16143
0100BE700EDA5006|16144
0100BE700EDA5005|16145
0100BE700EDA5004|16146
0100BE700EDA5003|16147
0100BE700EDA5002|16148
0100BE700EDA5001|16149
0100BE700EDA4800|16150
0100BE700EDA4000|16151
0100BE601E975002|16152
0100BE601E975001|16153
0100BE601E974800|16154
0100BE601E974000|16155
0100BE6017C7A800|16156
0100BE6017C7A000|16157
0100BE6015772800|16158
0100BE6015772000|16159
0100BE60149F2000|16160
0100BE6013408800|16161
0100BE6013408000|16162
0100BE6012A78000|16163
0100BE600D07A800|16164
0100BE600D07A000|16165
0100BE501A03C000|16166
0100BE5017A86800|16167
0100BE5017A86000|16168
0100BE5015B7C000|16169
0100BE5013B4C800|16170
0100BE5013B4C000|16171
0100BE501382A800|16172
0100BE501382A000|16173
0100BE5011192000|16174
0100BE500DD08800|16175
0100BE500DD08000|16176
0100BE500BEA2800|16177
0100BE50042F6800|16178
0100BE40199A0000|16179
0100BE40138B8800|16180
0100BE40138B8000|16181
0100BE400CA2E800|16182
0100BE400CA2E000|16183
0100BE400BEC9004|16184
0100BE400BEC9003|16185
0100BE400BEC9002|16186
0100BE400BEC9001|16187
0100BE400BEC8800|16188
0100BE400BEC8000|16189
0100BE301FCC1006|16190
0100BE301FCC1005|16191
0100BE301FCC1004|16192
0100BE301FCC1003|16193
0100BE301FCC1002|16194
0100BE301FCC1001|16195
0100BE301FCC0800|16196
0100BE301FCC0000|16197
0100BE301CD42000|16198
0100BE301701E800|16199
0100BE301701E000|16200
0100BE3013A38800|16201
0100BE3013A38000|16202
0100BE300FF63025|16203
0100BE300FF63024|16204
0100BE300FF63023|16205
0100BE300FF63022|16206
0100BE300FF63021|16207
0100BE300FF63018|16208
0100BE300FF63017|16209
0100BE300FF63014|16210
0100BE300FF63013|16211
0100BE300FF63012|16212
0100BE300FF63011|16213
0100BE300FF63010|16214
0100BE300FF6300F|16215
0100BE300FF6300E|16216
0100BE300FF6300D|16217
0100BE300FF6300C|16218
0100BE300FF6300B|16219
0100BE300FF6300A|16220
0100BE300FF63009|16221
0100BE300FF63008|16222
0100BE300FF63007|16223
0100BE300FF63006|16224
0100BE300FF63005|16225
0100BE300FF63004|16226
0100BE300FF63003|16227
0100BE300FF63002|16228
0100BE300FF63001|16229
0100BE300FF62800|16230
0100BE300FF62000|16231
0100BE300F6AB014|16232
0100BE300F6AB013|16233
0100BE300F6AB012|16234
0100BE300F6AB011|16235
0100BE300F6AB010|16236
0100BE300F6AB00F|16237
0100BE300F6AB00E|16238
0100BE300F6AB00D|16239
0100BE300F6AB00C|16240
0100BE300F6AB00B|16241
0100BE300F6AB00A|16242
0100BE300F6AB009|16243
0100BE300F6AB008|16244
0100BE300F6AB007|16245
0100BE300F6AB006|16246
0100BE300F6AB005|16247
0100BE300F6AB004|16248
0100BE300F6AB003|16249
0100BE300F6AB002|16250
0100BE300F6AB001|16251
0100BE300F6AA800|16252
0100BE202291E000|16253
0100BE201427C800|16254
0100BE201427C000|16255
0100BE200C34A800|16256
0100BE200C34A000|16257
0100BE101E098800|16258
0100BE101E098000|16259
0100BE1019E6A000|16260
0100BE1015B63001|16261
0100BE1015B62800|16262
0100BE1015B62000|16263
0100BE101453E000|16264
0100BE1012F56000|16265
0100BE0019E28800|16266
0100BE0019E28000|16267
0100BE00156AC800|16268
0100BE00156AC000|16269
0100BE0010AAF00C|16270
0100BE0010AAF00B|16271
0100BE0010AAF00A|16272
0100BE0010AAF009|16273
0100BE0010AAF008|16274
0100BE0010AAF007|16275
0100BE0010AAF006|16276
0100BE0010AAF005|16277
0100BE0010AAF004|16278
0100BE0010AAF003|16279
0100BE0010AAF002|16280
0100BE0010AAF001|16281
0100BE0010AAE800|16282
0100BE0010AAE000|16283
0100BDF01BFBE000|16284
0100BDF015760800|16285
0100BDF015760000|16286
0100BDE020D68000|16287
0100BDE012928800|16288
0100BDE012928000|16289
0100BDE00E4C0000|16290
0100BDE00862A800|16291
0100BDE008218800|16292
0100BDD01AAE4800|16293
0100BDD01AAE4000|16294
0100BDD016522000|16295
0100BDD014233001|16296
0100BDD014232800|16297
0100BDD010AC8800|16298
0100BDD010AC8000|16299
0100BDD00EF5B001|16300
0100BDD00EF5A800|16301
0100BDD00EF5A000|16302
0100BDD00EC5C800|16303
0100BDC020A56800|16304
0100BDC020A56000|16305
0100BDC013C74800|16306
0100BDC013C74000|16307
0100BDC00A664800|16308
0100BDC00A664000|16309
0100BDB01ECA2000|16310
0100BDB01A0E700C|16311
0100BDB01A0E700B|16312
0100BDB01A0E700A|16313
0100BDB01A0E7009|16314
0100BDB01A0E7008|16315
0100BDB01A0E7007|16316
0100BDB01A0E7006|16317
0100BDB01A0E7005|16318
0100BDB01A0E7004|16319
0100BDB01A0E7003|16320
0100BDB01A0E7002|16321
0100BDB01A0E7001|16322
0100BDB01A0E6800|16323
0100BDB01A0E6000|16324
0100BDB019C34000|16325
0100BDB012F78000|16326
0100BDB01150E800|16327
0100BDB0113B0000|16328
0100BDA01AABD004|16329
0100BDA01AABD003|16330
0100BDA01AABD002|16331
0100BDA01AABD001|16332
0100BDA01AABC800|16333
0100BDA01AABC000|16334
0100BDA019166000|16335
0100BDA0165A6800|16336
0100BDA0165A6000|16337
0100BDA014578000|16338
0100BDA00F876800|16339
0100BDA00F876000|16340
0100BD9021392000|16341
0100BD901A824000|16342
0100BD9019C28000|16343
0100BD9015B55001|16344
0100BD9015B54800|16345
0100BD9015B54000|16346
0100BD900A3FC800|16347
0100BD900A3FC000|16348
0100BD9004AB6800|16349
0100BD801FDF8800|16350
0100BD801FDF8000|16351
0100BD801DCFE000|16352
0100BD801C336800|16353
0100BD801C336000|16354
0100BD801BA68000|16355
0100BD801B2DE800|16356
0100BD801B2DE000|16357
0100BD801AE7C000|16358
0100BD8016D2C800|16359
0100BD8016D2C000|16360
0100BD80153BC000|16361
0100BD8013992000|16362
0100BD8011BCC800|16363
0100BD800DFA6800|16364
0100BD800DFA6000|16365
0100BD800986E800|16366
0100BD701D47A000|16367
0100BD7018128000|16368
0100BD7017CA3003|16369
0100BD7017CA3002|16370
0100BD7017CA3001|16371
0100BD7017CA2800|16372
0100BD7017CA2000|16373
0100BD7016B16000|16374
0100BD7015E6C000|16375
0100BD700F5F0800|16376
0100BD700F5F0000|16377
0100BD700EBC0800|16378
0100BD700EBC0000|16379
0100BD700E648000|16380
0100BD601EC3E800|16381
0100BD601EC3E000|16382
0100BD601AAF6000|16383
0100BD601765C000|16384
0100BD6010638000|16385
0100BD501FF52000|16386
0100BD501D866000|16387
0100BD501A72F065|16388
0100BD501A72F064|16389
0100BD501A72F003|16390
0100BD501A72F002|16391
0100BD501A72F001|16392
0100BD501A72E800|16393
0100BD501A72E000|16394
0100BD5017D52800|16395
0100BD5017D52000|16396
0100BD50129C4800|16397
0100BD50129C4000|16398
0100BD500BA94800|16399
0100BD4021217003|16400
0100BD4021217002|16401
0100BD4021217001|16402
0100BD4021216000|16403
0100BD401D18B004|16404
0100BD401D18B003|16405
0100BD401D18B002|16406
0100BD401D18A800|16407
0100BD401D18A000|16408
0100BD4017626800|16409
0100BD4017626000|16410
0100BD4014D8D005|16411
0100BD4014D8D004|16412
0100BD4014D8D003|16413
0100BD4014D8D002|16414
0100BD4014D8D001|16415
0100BD4014D8C800|16416
0100BD4014D8C000|16417
0100BD401493A000|16418
0100BD4011FFE800|16419
0100BD4011D36800|16420
0100BD4011D36000|16421
0100BD400DC52800|16422
0100BD301E8B0000|16423
0100BD3010934800|16424
0100BD3010934000|16425
0100BD300F4A2800|16426
0100BD300F4A2000|16427
0100BD300F0EC800|16428
0100BD300F0EC000|16429
0100BD3006A02800|16430
0100BD201C0CC000|16431
0100BD201A6AA000|16432
0100BD20104FA800|16433
0100BD20104FA000|16434
0100BD10193B8800|16435
0100BD10193B8000|16436
0100BD10190C102C|16437
0100BD10190C102B|16438
0100BD10190C102A|16439
0100BD10190C1029|16440
0100BD10190C1022|16441
0100BD10190C1021|16442
0100BD10190C1020|16443
0100BD10190C101F|16444
0100BD10190C1017|16445
0100BD10190C1016|16446
0100BD10190C1015|16447
0100BD10190C100D|16448
0100BD10190C100C|16449
0100BD10190C100B|16450
0100BD10190C1001|16451
0100BD10190C0800|16452
0100BD10190C0000|16453
0100BD100FFBE800|16454
0100BD100EB24800|16455
0100BD100C752800|16456
0100BD100C752000|16457
0100BD001EFC4800|16458
0100BD001EFC4000|16459
0100BD0019A72800|16460
0100BD0019A72000|16461
0100BD00198AA800|16462
0100BD00198AA000|16463
0100BD0016F53003|16464
0100BD0016F53002|16465
0100BD0016F53001|16466
0100BD0016F52800|16467
0100BD0010FE4800|16468
0100BD0010FE4000|16469
0100BD000CB2C800|16470
0100BD000CB2C000|16471
0100BCF02133E000|16472
0100BCF018EFA000|16473
0100BCF017122800|16474
0100BCF017122000|16475
0100BCF00E970800|16476
0100BCE013042800|16477
0100BCE012894000|16478
0100BCE010E1A800|16479
0100BCE00BF87008|16480
0100BCE00BF87007|16481
0100BCE00BF87006|16482
0100BCE00BF87005|16483
0100BCE00BF87004|16484
0100BCE00BF87003|16485
0100BCE00BF87002|16486
0100BCE00BF87001|16487
0100BCE00BF86800|16488
0100BCE00BF86000|16489
0100BCE000598800|16490
0100BCD01EA68000|16491
0100BCD01A93C800|16492
0100BCD01A93C000|16493
0100BCD0184BE800|16494
0100BCD0184BE000|16495
0100BCD010E88800|16496
0100BCD00C86A000|16497
0100BCC014414000|16498
0100BCC014032800|16499
0100BCC014032000|16500
0100BCC013864800|16501
0100BCB01F4E2800|16502
0100BCB01F4E2000|16503
0100BCB01DD0E000|16504
0100BCB00AE98800|16505
0100BCB00A47A000|16506
0100BCA01663718E|16507
0100BCA01663718D|16508
0100BCA01663718C|16509
0100BCA01663718B|16510
0100BCA01663718A|16511
0100BCA016637189|16512
0100BCA016637188|16513
0100BCA01663717E|16514
0100BCA01663717D|16515
0100BCA01663717C|16516
0100BCA01663717B|16517
0100BCA01663717A|16518
0100BCA016637179|16519
0100BCA016637178|16520
0100BCA016637177|16521
0100BCA016637176|16522
0100BCA016637175|16523
0100BCA016637174|16524
0100BCA016637173|16525
0100BCA016637172|16526
0100BCA016637171|16527
0100BCA016637170|16528
0100BCA01663716F|16529
0100BCA01663716E|16530
0100BCA01663716D|16531
0100BCA01663716C|16532
0100BCA01663716B|16533
0100BCA01663716A|16534
0100BCA016637169|16535
0100BCA016637168|16536
0100BCA016637167|16537
0100BCA016637166|16538
0100BCA016637165|16539
0100BCA016637164|16540
0100BCA016637163|16541
0100BCA016637162|16542
0100BCA016637161|16543
0100BCA016637160|16544
0100BCA01663715F|16545
0100BCA01663715E|16546
0100BCA01663715D|16547
0100BCA01663715C|16548
0100BCA01663715B|16549
0100BCA01663715A|16550
0100BCA016637159|16551
0100BCA016637158|16552
0100BCA016637157|16553
0100BCA016637156|16554
0100BCA016637155|16555
0100BCA016637154|16556
0100BCA016637153|16557
0100BCA016637152|16558
0100BCA016637151|16559
0100BCA016637150|16560
0100BCA01663714F|16561
0100BCA01663714E|16562
0100BCA01663714D|16563
0100BCA01663714C|16564
0100BCA01663714B|16565
0100BCA01663714A|16566
0100BCA016637149|16567
0100BCA016637148|16568
0100BCA016637147|16569
0100BCA016637146|16570
0100BCA016637145|16571
0100BCA016637144|16572
0100BCA016637143|16573
0100BCA016637142|16574
0100BCA016637141|16575
0100BCA016637140|16576
0100BCA01663713F|16577
0100BCA01663713E|16578
0100BCA01663713D|16579
0100BCA01663713C|16580
0100BCA01663713B|16581
0100BCA01663713A|16582
0100BCA016637139|16583
0100BCA016637138|16584
0100BCA016637137|16585
0100BCA016637136|16586
0100BCA016637135|16587
0100BCA016637134|16588
0100BCA016637133|16589
0100BCA016637132|16590
0100BCA016637131|16591
0100BCA016637130|16592
0100BCA01663712F|16593
0100BCA01663712E|16594
0100BCA01663712D|16595
0100BCA01663712C|16596
0100BCA01663712B|16597
0100BCA01663712A|16598
0100BCA016637129|16599
0100BCA016637128|16600
0100BCA016637127|16601
0100BCA016637126|16602
0100BCA016637125|16603
0100BCA016637124|16604
0100BCA016637123|16605
0100BCA016637122|16606
0100BCA016637121|16607
0100BCA016637120|16608
0100BCA01663711F|16609
0100BCA01663711E|16610
0100BCA01663711D|16611
0100BCA01663711C|16612
0100BCA01663711B|16613
0100BCA01663711A|16614
0100BCA016637119|16615
0100BCA016637118|16616
0100BCA016637117|16617
0100BCA016637116|16618
0100BCA016637115|16619
0100BCA016637114|16620
0100BCA016637113|16621
0100BCA016637112|16622
0100BCA016637111|16623
0100BCA016637110|16624
0100BCA01663710F|16625
0100BCA01663710E|16626
0100BCA01663710D|16627
0100BCA01663710C|16628
0100BCA01663710B|16629
0100BCA01663710A|16630
0100BCA016637109|16631
0100BCA016637108|16632
0100BCA016637107|16633
0100BCA016637106|16634
0100BCA016637105|16635
0100BCA016637104|16636
0100BCA016637103|16637
0100BCA016637102|16638
0100BCA016637101|16639
0100BCA016637100|16640
0100BCA0166370FF|16641
0100BCA0166370FE|16642
0100BCA0166370FD|16643
0100BCA0166370FC|16644
0100BCA0166370FB|16645
0100BCA0166370FA|16646
0100BCA0166370F9|16647
0100BCA0166370F8|16648
0100BCA0166370F7|16649
0100BCA0166370F6|16650
0100BCA0166370F5|16651
0100BCA0166370F4|16652
0100BCA0166370F3|16653
0100BCA0166370F2|16654
0100BCA0166370F1|16655
0100BCA0166370F0|16656
0100BCA0166370EF|16657
0100BCA0166370EE|16658
0100BCA0166370ED|16659
0100BCA0166370EC|16660
0100BCA0166370EB|16661
0100BCA0166370EA|16662
0100BCA0166370E9|16663
0100BCA0166370E8|16664
0100BCA0166370E7|16665
0100BCA0166370E6|16666
0100BCA0166370E5|16667
0100BCA0166370E4|16668
0100BCA0166370E3|16669
0100BCA0166370E2|16670
0100BCA0166370E1|16671
0100BCA0166370E0|16672
0100BCA0166370DF|16673
0100BCA0166370DE|16674
0100BCA0166370DD|16675
0100BCA0166370DC|16676
0100BCA0166370DB|16677
0100BCA0166370DA|16678
0100BCA0166370D9|16679
0100BCA0166370D8|16680
0100BCA0166370D7|16681
0100BCA0166370D6|16682
0100BCA0166370D5|16683
0100BCA0166370D4|16684
0100BCA0166370D3|16685
0100BCA0166370D2|16686
0100BCA0166370D1|16687
0100BCA0166370D0|16688
0100BCA0166370CF|16689
0100BCA0166370CE|16690
0100BCA0166370CD|16691
0100BCA0166370CC|16692
0100BCA0166370CB|16693
0100BCA0166370CA|16694
0100BCA0166370C9|16695
0100BCA0166370C8|16696
0100BCA0166370C7|16697
0100BCA0166370C6|16698
0100BCA0166370C5|16699
0100BCA0166370C4|16700
0100BCA0166370C3|16701
0100BCA0166370C2|16702
0100BCA0166370C1|16703
0100BCA0166370C0|16704
0100BCA0166370BF|16705
0100BCA0166370BE|16706
0100BCA0166370BD|16707
0100BCA0166370BC|16708
0100BCA0166370BB|16709
0100BCA0166370BA|16710
0100BCA0166370B9|16711
0100BCA0166370B8|16712
0100BCA0166370B7|16713
0100BCA0166370B6|16714
0100BCA0166370B5|16715
0100BCA0166370B4|16716
0100BCA0166370B3|16717
0100BCA0166370B2|16718
0100BCA0166370B1|16719
0100BCA0166370B0|16720
0100BCA0166370AF|16721
0100BCA0166370AE|16722
0100BCA0166370AD|16723
0100BCA0166370AC|16724
0100BCA0166370AB|16725
0100BCA0166370AA|16726
0100BCA0166370A9|16727
0100BCA0166370A8|16728
0100BCA0166370A7|16729
0100BCA0166370A6|16730
0100BCA0166370A5|16731
0100BCA0166370A4|16732
0100BCA0166370A3|16733
0100BCA0166370A2|16734
0100BCA0166370A1|16735
0100BCA0166370A0|16736
0100BCA01663709F|16737
0100BCA01663709E|16738
0100BCA01663709D|16739
0100BCA01663709C|16740
0100BCA01663709B|16741
0100BCA01663709A|16742
0100BCA016637099|16743
0100BCA016637098|16744
0100BCA016637097|16745
0100BCA016637096|16746
0100BCA016637095|16747
0100BCA016637094|16748
0100BCA016637093|16749
0100BCA016637092|16750
0100BCA016637091|16751
0100BCA016637090|16752
0100BCA01663708F|16753
0100BCA01663708E|16754
0100BCA01663708D|16755
0100BCA01663708C|16756
0100BCA01663708B|16757
0100BCA01663708A|16758
0100BCA016637089|16759
0100BCA016637088|16760
0100BCA016637087|16761
0100BCA016637086|16762
0100BCA016637085|16763
0100BCA016637084|16764
0100BCA016637083|16765
0100BCA016637082|16766
0100BCA016637081|16767
0100BCA016637080|16768
0100BCA01663707F|16769
0100BCA01663707E|16770
0100BCA01663707D|16771
0100BCA01663707C|16772
0100BCA01663707B|16773
0100BCA01663707A|16774
0100BCA016637079|16775
0100BCA016637078|16776
0100BCA016637077|16777
0100BCA016637076|16778
0100BCA016637075|16779
0100BCA016637074|16780
0100BCA016637073|16781
0100BCA016637072|16782
0100BCA016637071|16783
0100BCA016637070|16784
0100BCA01663706F|16785
0100BCA01663706E|16786
0100BCA01663706D|16787
0100BCA01663706C|16788
0100BCA01663706B|16789
0100BCA01663706A|16790
0100BCA016637069|16791
0100BCA016637068|16792
0100BCA016637067|16793
0100BCA016637066|16794
0100BCA016637065|16795
0100BCA016637064|16796
0100BCA016637003|16797
0100BCA016637002|16798
0100BCA016637001|16799
0100BCA016636800|16800
0100BCA016636000|16801
0100BCA015D90800|16802
0100BCA015D90000|16803
0100BCA0135A1186|16804
0100BCA0135A1159|16805
0100BCA0135A1158|16806
0100BCA0135A1157|16807
0100BCA0135A1156|16808
0100BCA0135A1155|16809
0100BCA0135A1154|16810
0100BCA0135A1153|16811
0100BCA0135A1152|16812
0100BCA0135A1151|16813
0100BCA0135A1150|16814
0100BCA0135A114F|16815
0100BCA0135A114E|16816
0100BCA0135A114D|16817
0100BCA0135A114C|16818
0100BCA0135A114B|16819
0100BCA0135A114A|16820
0100BCA0135A1149|16821
0100BCA0135A1148|16822
0100BCA0135A1147|16823
0100BCA0135A1146|16824
0100BCA0135A1145|16825
0100BCA0135A1144|16826
0100BCA0135A1133|16827
0100BCA0135A1132|16828
0100BCA0135A1131|16829
0100BCA0135A1121|16830
0100BCA0135A1120|16831
0100BCA0135A111F|16832
0100BCA0135A111E|16833
0100BCA0135A111D|16834
0100BCA0135A111A|16835
0100BCA0135A1117|16836
0100BCA0135A1114|16837
0100BCA0135A1111|16838
0100BCA0135A110E|16839
0100BCA0135A110B|16840
0100BCA0135A1108|16841
0100BCA0135A1105|16842
0100BCA0135A1102|16843
0100BCA0135A10FF|16844
0100BCA0135A10FC|16845
0100BCA0135A10F9|16846
0100BCA0135A10F6|16847
0100BCA0135A10F3|16848
0100BCA0135A10F0|16849
0100BCA0135A10ED|16850
0100BCA0135A10EA|16851
0100BCA0135A10E7|16852
0100BCA0135A10E4|16853
0100BCA0135A10E1|16854
0100BCA0135A10DE|16855
0100BCA0135A10DB|16856
0100BCA0135A10D8|16857
0100BCA0135A10D5|16858
0100BCA0135A10D2|16859
0100BCA0135A10CF|16860
0100BCA0135A10CC|16861
0100BCA0135A10C9|16862
0100BCA0135A10C6|16863
0100BCA0135A10C3|16864
0100BCA0135A10C0|16865
0100BCA0135A10BD|16866
0100BCA0135A10BA|16867
0100BCA0135A10B7|16868
0100BCA0135A10B4|16869
0100BCA0135A10B1|16870
0100BCA0135A10AE|16871
0100BCA0135A10AB|16872
0100BCA0135A10A8|16873
0100BCA0135A10A5|16874
0100BCA0135A10A2|16875
0100BCA0135A109F|16876
0100BCA0135A109C|16877
0100BCA0135A1099|16878
0100BCA0135A1096|16879
0100BCA0135A1093|16880
0100BCA0135A1090|16881
0100BCA0135A108D|16882
0100BCA0135A108A|16883
0100BCA0135A1087|16884
0100BCA0135A1084|16885
0100BCA0135A1081|16886
0100BCA0135A107E|16887
0100BCA0135A107B|16888
0100BCA0135A1078|16889
0100BCA0135A1075|16890
0100BCA0135A1072|16891
0100BCA0135A106F|16892
0100BCA0135A106C|16893
0100BCA0135A1069|16894
0100BCA0135A1066|16895
0100BCA0135A1063|16896
0100BCA0135A1060|16897
0100BCA0135A105D|16898
0100BCA0135A105A|16899
0100BCA0135A1054|16900
0100BCA0135A1051|16901
0100BCA0135A104E|16902
